,CustomerID,SalesOrderID,Name,LineTotal,OrderQty
87935,29572,59073,"Racing Socks, L",56.209076,11
81990,29660,53470,"HL Touring Frame - Blue, 54",6276.846884,11
79838,29645,53571,"Touring-1000 Yellow, 46",8391.9264,11
78137,29660,58919,"Touring-1000 Yellow, 60",14906.159268,11
79773,30051,51146,"Touring-1000 Yellow, 46",8391.9264,11
51752,30105,53469,"Road-550-W Yellow, 48",7005.751676,11
41862,29761,46639,"Women's Tights, L",468.867476,11
64715,29551,59075,"Classic Vest, S",397.0274,11
34068,29968,51824,"Mountain-200 Black, 38",14349.195476,11
78273,29695,65278,"Touring-1000 Yellow, 60",14906.159268,11
64668,29485,58907,"Classic Vest, S",397.0274,11
83468,29695,53605,"Touring-1000 Blue, 46",14906.159268,11
88071,29781,65293,"Racing Socks, L",56.209076,11
76261,29732,69536,"Women's Mountain Shorts, L",437.605476,11
75114,29803,53463,"Women's Mountain Shorts, S",437.605476,11
69340,30097,71854,"Classic Vest, M",397.0274,11
4410,29594,46666,AWC Logo Cap,54.046608,11
42622,29577,47397,"Men's Bib-Shorts, M",562.653476,11
44417,30060,46994,"Full-Finger Gloves, M",237.528676,11
43458,29546,53562,"Half-Finger Gloves, M",153.121276,11
87921,29486,58970,"Racing Socks, L",56.209076,11
87999,30011,63130,"Racing Socks, L",56.209076,11
87879,30011,57104,"Racing Socks, L",56.209076,11
3956,29491,44318,"Mountain Bike Socks, M",59.3978,11
67012,29916,65257,Bike Wash - Dissolver,49.70658,11
65014,29821,71795,"Classic Vest, S",397.0274,11
63558,29817,51775,"Short-Sleeve Classic Jersey, XL",337.567076,11
88218,29975,71863,"Racing Socks, L",56.209076,11
80236,29923,51857,Chain,126.548576,11
41432,29844,46620,"Women's Tights, S",468.867476,11
64624,29817,57088,"Classic Vest, S",397.0274,11
41469,30117,46964,"Women's Tights, S",468.867476,11
75129,30037,53542,"Women's Mountain Shorts, S",437.605476,11
44867,29953,48001,"Full-Finger Gloves, L",237.528676,11
13690,29486,65205,"Long-Sleeve Logo Jersey, L",312.557476,11
98513,29964,53508,"Touring-3000 Yellow, 50",3123.437625,11
12698,29895,46940,"Long-Sleeve Logo Jersey, L",300.53562,11
87759,29714,53456,"Racing Socks, L",56.209076,11
87831,29520,55313,"Racing Socks, L",56.209076,11
42817,29703,50226,"Men's Bib-Shorts, M",562.653476,11
93933,29724,51762,"Road-350-W Yellow, 48",10635.269876,11
7579,29690,44762,"Sport-100 Helmet, Blue",210.356608,11
272,29690,44100,"Mountain-100 Black, 44",21101.787476,11
75780,29939,53528,"Women's Mountain Shorts, L",437.605476,11
75070,30024,51800,"Women's Mountain Shorts, S",437.605476,11
13237,29550,53514,"Long-Sleeve Logo Jersey, L",299.94,10
64682,29823,58948,"Classic Vest, S",381.0,10
67299,29485,71782,Bike Wash - Dissolver,47.7,10
84880,29888,51693,"Racing Socks, M",53.94,10
65250,29550,53514,Hydration Pack - 70 oz.,329.94,10
63651,29546,53562,"Short-Sleeve Classic Jersey, XL",323.94,10
87728,30095,51836,"Racing Socks, L",53.94,10
55252,30083,47398,Cable Lock,150.0,10
25738,29690,44762,"Sport-100 Helmet, Red",201.865,10
75880,29977,57050,"Women's Mountain Shorts, L",419.94,10
18615,29560,49139,"Road-650 Black, 52",4697.94,10
68957,30092,53565,"Classic Vest, M",381.0,10
75404,29918,63290,"Women's Mountain Shorts, S",419.94,10
79789,29561,51760,"Touring-1000 Yellow, 46",7629.024,10
12824,30074,47988,"Long-Sleeve Logo Jersey, L",288.404,10
29061,29560,47034,"Road-650 Red, 62",4697.94,10
78751,29932,53577,Front Derailleur,548.94,10
88229,29873,71941,"Racing Socks, L",53.94,10
63535,30093,51704,"Short-Sleeve Classic Jersey, XL",323.94,10
72996,30093,69399,Water Bottle - 30 oz.,29.94,10
84965,29982,53586,"Racing Socks, M",53.94,10
19951,29724,47001,"Road-650 Black, 58",4697.94,10
84952,29577,53509,"Racing Socks, M",53.94,10
85128,29873,59065,"Racing Socks, M",53.94,10
55460,29955,46931,"ML Mountain Frame - Black, 44",2092.56,10
75084,29691,51852,"Women's Mountain Shorts, S",419.94,10
86872,29724,69450,"Road-350-W Yellow, 40",10205.94,10
7103,29485,71782,AWC Logo Cap,53.94,10
45110,29889,46638,Minipump,119.94,10
88019,29919,63213,"Racing Socks, L",53.94,10
34120,29956,53614,"Mountain-200 Black, 38",13769.94,10
10984,30026,48006,"Road-650 Red, 44",4697.94,10
88221,29815,71890,"Racing Socks, L",53.94,10
67184,29618,69461,Bike Wash - Dissolver,47.7,10
41592,30045,47992,"Women's Tights, S",449.94,10
68106,29895,69478,Hitch Rack - 4-Bike,720.0,10
5519,30117,57034,AWC Logo Cap,53.94,10
88378,30008,53587,"Women's Mountain Shorts, M",419.94,10
4035,29769,45547,"Mountain Bike Socks, M",57.0,10
84898,30009,51770,"Racing Socks, M",53.94,10
4599,29709,48308,AWC Logo Cap,51.865,10
84888,29899,51729,"Racing Socks, M",53.94,10
75437,29803,65171,"Women's Mountain Shorts, S",419.94,10
87885,30022,57142,"Racing Socks, L",53.94,10
85338,30023,69424,"Racing Socks, M",53.94,10
4943,30015,51806,AWC Logo Cap,53.94,10
4472,29667,47067,AWC Logo Cap,51.865,10
50423,29594,46666,"Road-550-W Yellow, 40",6002.625,10
41873,29594,46666,"Women's Tights, L",449.94,10
63642,29938,53531,"Short-Sleeve Classic Jersey, XL",323.94,10
44494,29680,47981,"Full-Finger Gloves, M",227.94,10
80252,29938,53531,Chain,121.44,10
79055,29942,57045,"Touring-1000 Blue, 60",14304.42,10
9963,29911,69479,"Sport-100 Helmet, Blue",209.94,10
75081,29665,51834,"Women's Mountain Shorts, S",419.94,10
40994,30055,47996,HL Mountain Rear Wheel,1963.29,10
40077,29492,53561,ML Mountain Handlebars,371.52,10
8906,29821,58915,"Sport-100 Helmet, Blue",209.94,10
66025,29821,71795,Hydration Pack - 70 oz.,329.94,10
88379,29685,53595,"Women's Mountain Shorts, M",419.94,10
85336,29684,69416,"Racing Socks, M",53.94,10
44541,29856,48348,"Full-Finger Gloves, M",227.94,10
26820,29895,57093,"Sport-100 Helmet, Red",209.94,10
49837,29715,47455,"Road-250 Black, 52",13089.375,10
30034,29716,47018,"Road-650 Black, 62",4697.94,10
23526,29740,44773,"Road-650 Red, 60",4194.589,10
12485,29967,44742,"Long-Sleeve Logo Jersey, L",288.404,10
55121,29792,48071,ML Headset,613.74,10
81062,29964,58956,"Touring-3000 Yellow, 62",4454.1,10
42599,29853,47056,"Men's Bib-Shorts, M",539.94,10
78104,29524,57041,"Touring-1000 Yellow, 60",14304.42,10
1576,30111,46066,"Mountain-100 Silver, 48",20399.94,10
14878,29919,46992,"Sport-100 Helmet, Black",201.865,10
58234,30108,46938,"ML Mountain Frame - Black, 48",2092.56,10
4012,30111,45307,"Mountain Bike Socks, M",57.0,10
75382,29544,63178,"Women's Mountain Shorts, S",419.94,10
87684,29533,51149,"Racing Socks, L",53.94,10
88217,29842,71857,"Racing Socks, L",53.94,10
90059,29792,51825,ML Mountain Seat/Saddle,234.84,10
10677,29967,44742,"Road-650 Red, 44",4194.589,10
88018,29586,63211,"Racing Socks, L",48.546,9
49524,29716,48043,"Road-250 Red, 44",13194.09,9
4113,29749,43861,AWC Logo Cap,46.6785,9
79687,29561,69451,"Touring-2000 Blue, 54",6560.19,9
76296,29622,71785,"Women's Mountain Shorts, L",377.946,9
8171,29619,51778,"Sport-100 Helmet, Blue",188.946,9
75961,29492,59058,"Women's Mountain Shorts, L",377.946,9
4588,29521,48083,AWC Logo Cap,46.6785,9
67570,29979,51861,Hitch Rack - 4-Bike,648.0,9
34054,30101,51752,"Mountain-200 Black, 38",12392.946,9
75782,30037,53542,"Women's Mountain Shorts, L",377.946,9
87689,29520,51158,"Racing Socks, L",48.546,9
67825,29856,58969,Hitch Rack - 4-Bike,648.0,9
44889,29521,48083,"Full-Finger Gloves, L",205.146,9
44836,29613,47678,"Full-Finger Gloves, L",205.146,9
45013,29613,49834,"Full-Finger Gloves, L",205.146,9
65043,30082,71892,"Classic Vest, S",342.9,9
81318,30101,51752,HL Crankset,2186.946,9
76136,29915,65263,"Women's Mountain Shorts, L",377.946,9
75305,29685,59035,"Women's Mountain Shorts, S",377.946,9
87668,30039,51085,"Racing Socks, L",48.546,9
79272,30051,67321,"Touring-1000 Blue, 60",12873.978,9
64122,30039,67262,"Short-Sleeve Classic Jersey, XL",291.546,9
55081,30108,46938,ML Headset,552.366,9
55152,29739,49483,ML Headset,552.366,9
88219,29651,71864,"Racing Socks, L",48.546,9
87926,29651,58996,"Racing Socks, L",48.546,9
75239,29757,57077,"Women's Mountain Shorts, S",377.946,9
79042,29737,55325,"Touring-1000 Blue, 60",12873.978,9
84355,29964,58956,"Touring-3000 Yellow, 44",4008.69,9
45052,29985,50275,"Full-Finger Gloves, L",205.146,9
75050,29984,51708,"Women's Mountain Shorts, S",377.946,9
79495,29942,57045,"Touring-2000 Blue, 54",6560.19,9
75705,29571,51723,"Women's Mountain Shorts, L",377.946,9
59381,29715,47455,"Road-250 Black, 58",11780.4375,9
42351,29651,47384,"Men's Bib-Shorts, S",485.946,9
68944,29856,53523,"Classic Vest, M",342.9,9
11375,29746,44778,"Road-450 Red, 52",7873.146,9
75691,29654,51129,"Women's Mountain Shorts, L",377.946,9
27009,29823,58948,"Sport-100 Helmet, Red",188.946,9
75502,29654,67299,"Women's Mountain Shorts, S",377.946,9
31499,30074,47988,"Road-650 Red, 58",4228.146,9
75720,29985,51819,"Women's Mountain Shorts, L",377.946,9
4397,29889,46638,AWC Logo Cap,46.6785,9
68100,29618,69461,Hitch Rack - 4-Bike,648.0,9
81968,29524,51716,"HL Touring Frame - Blue, 54",5421.114,9
42697,29714,48296,"Men's Bib-Shorts, M",485.946,9
2285,29648,55326,"Long-Sleeve Logo Jersey, M",269.946,9
79018,29738,53590,"Touring-1000 Blue, 60",12873.978,9
44917,29739,48397,"Full-Finger Gloves, L",205.146,9
87927,29815,59014,"Racing Socks, L",48.546,9
66362,29982,53586,Bike Wash - Dissolver,42.93,9
64620,29618,57083,"Classic Vest, S",342.9,9
21589,29749,46045,"Road-650 Red, 48",3775.1301,9
55092,29792,47049,ML Headset,552.366,9
44868,29983,48008,"Full-Finger Gloves, L",205.146,9
47466,30074,46959,HL Road Handlebars,590.4162,9
13017,29865,50205,"Long-Sleeve Logo Jersey, L",259.5636,9
95861,29738,53590,"Touring-2000 Blue, 60",6560.19,9
3696,29956,65315,"Long-Sleeve Logo Jersey, XL",269.946,9
75560,29816,69488,"Women's Mountain Shorts, S",377.946,9
87785,30034,53603,"Racing Socks, L",48.546,9
990,29525,44115,"Mountain-100 Silver, 42",18359.946,9
64516,30020,53525,"Classic Vest, S",342.9,9
45047,29797,50261,"Full-Finger Gloves, L",205.146,9
76256,29968,69518,"Women's Mountain Shorts, L",377.946,9
75333,29604,61205,"Women's Mountain Shorts, S",377.946,9
62903,29550,53514,"Short-Sleeve Classic Jersey, S",291.546,9
65530,30092,59067,Hydration Pack - 70 oz.,296.946,9
78378,29720,71818,"Touring-1000 Yellow, 60",12873.978,9
42007,29865,47984,"Women's Tights, L",404.946,9
13191,30022,51844,"Long-Sleeve Logo Jersey, L",269.946,9
87670,29682,51095,"Racing Socks, L",48.546,9
41584,29509,47975,"Women's Tights, S",404.946,9
36543,30055,57037,"Mountain-200 Silver, 38",12527.946,9
13502,29551,59075,"Long-Sleeve Logo Jersey, L",269.946,9
62099,29492,53561,"LL Mountain Frame - Black, 44",1348.866,9
6645,29874,67293,AWC Logo Cap,48.546,9
30037,30112,47033,"Road-650 Black, 62",4228.146,9
95858,29645,53571,"Touring-2000 Blue, 60",6560.19,9
12652,29525,46364,"Long-Sleeve Logo Jersey, L",259.5636,9
15268,30015,51806,"Sport-100 Helmet, Black",188.946,9
41510,29667,47067,"Women's Tights, S",404.946,9
78033,30059,51875,"Touring-1000 Yellow, 60",6866.1216,9
75900,29732,57145,"Women's Mountain Shorts, L",377.946,9
75730,29830,51847,"Women's Mountain Shorts, L",377.946,9
75539,29797,69389,"Women's Mountain Shorts, S",377.946,9
31457,30112,47033,"Road-650 Red, 58",4228.146,9
12566,29938,45554,"Long-Sleeve Logo Jersey, L",259.5636,9
69546,30014,51776,Water Bottle - 30 oz.,26.946,9
4005,29491,45075,"Mountain Bike Socks, M",51.3,9
78026,29727,51826,"Touring-1000 Yellow, 60",6866.1216,9
45074,30029,50684,"Full-Finger Gloves, L",205.146,9
767,29710,44121,"Mountain-100 Silver, 38",18359.946,9
75956,29628,59018,"Women's Mountain Shorts, L",377.946,9
67896,30070,61244,Hitch Rack - 4-Bike,648.0,9
44857,30028,47972,"Full-Finger Gloves, L",205.146,9
393,29710,45564,"Mountain-100 Black, 44",18224.946,9
11487,29698,46071,"Road-450 Red, 52",7873.146,9
15471,29877,53582,"Sport-100 Helmet, Black",188.946,9
88069,29669,65276,"Racing Socks, L",48.546,9
79337,29660,71796,"Touring-1000 Blue, 60",12873.978,9
79683,29524,69414,"Touring-2000 Blue, 54",6560.19,9
14382,29710,44788,"Mountain-100 Black, 38",18224.946,9
75693,29500,51137,"Women's Mountain Shorts, L",377.946,9
12388,29749,43861,"Long-Sleeve Logo Jersey, L",259.5636,9
75570,29868,69557,"Women's Mountain Shorts, S",377.946,9
92,29525,44777,"Mountain-100 Black, 42",18224.946,9
4032,29504,45540,"Mountain Bike Socks, M",51.3,9
29333,30026,50220,"Road-650 Red, 62",4228.146,9
23618,29661,45802,"Road-650 Red, 60",3775.1301,9
55089,30060,46994,ML Headset,552.366,9
88147,29598,69411,"Racing Socks, L",48.546,9
84806,30026,69430,LL Road Pedal,218.646,9
18505,29633,48011,"Road-650 Black, 52",4228.146,9
87928,29669,59032,"Racing Socks, L",43.152,8
58432,30060,50228,"ML Mountain Frame - Black, 48",1674.048,8
87698,29677,51700,"Racing Socks, L",43.152,8
75066,29593,51777,"Women's Mountain Shorts, S",335.952,8
82110,29720,71818,"HL Touring Frame - Blue, 54",4818.768,8
12580,29596,45794,"Long-Sleeve Logo Jersey, L",230.7232,8
44743,29613,46627,"Full-Finger Gloves, L",182.352,8
10682,29659,44754,"Road-650 Red, 44",3355.6712,8
4368,30106,46355,AWC Logo Cap,41.492,8
25702,29661,44306,"Sport-100 Helmet, Red",161.492,8
4169,29661,44306,AWC Logo Cap,41.492,8
87925,29842,58995,"Racing Socks, L",43.152,8
98557,30059,57075,"Touring-3000 Yellow, 50",3563.28,8
62972,29894,55305,"Short-Sleeve Classic Jersey, S",259.152,8
4544,29509,47975,AWC Logo Cap,41.492,8
83811,29645,71893,"Touring-1000 Blue, 46",11443.536,8
44790,29876,47047,"Full-Finger Gloves, L",182.352,8
75072,29868,51812,"Women's Mountain Shorts, S",335.952,8
74230,29877,53582,"Short-Sleeve Classic Jersey, L",259.152,8
675,29511,46107,"Mountain-100 Black, 48",16199.952,8
13102,30039,51085,"Long-Sleeve Logo Jersey, L",239.952,8
44823,29810,47443,"Full-Finger Gloves, L",182.352,8
39635,29628,53566,LL Mountain Handlebars,213.792,8
36466,29628,53566,"Mountain-200 Silver, 38",11135.952,8
44805,30029,47396,"Full-Finger Gloves, L",182.352,8
85049,29899,57055,"Racing Socks, M",43.152,8
87872,29798,57064,"Racing Socks, L",43.152,8
13757,29874,67293,"Long-Sleeve Logo Jersey, L",239.952,8
85339,29899,69429,"Racing Socks, M",43.152,8
43309,29874,51083,"Half-Finger Gloves, M",117.552,8
3926,30004,43894,"Mountain Bike Socks, M",45.6,8
10830,29708,46341,"Road-650 Red, 44",3355.6712,8
44415,30017,46991,"Full-Finger Gloves, M",182.352,8
45624,29798,50230,LL Road Rear Wheel,540.312,8
44770,29816,46976,"Full-Finger Gloves, L",182.352,8
84319,29737,55325,"Touring-3000 Yellow, 44",3563.28,8
78456,29843,53452,Front Brakes,511.2,8
3923,29757,43885,"Mountain Bike Socks, M",45.6,8
62978,29648,55326,"Short-Sleeve Classic Jersey, S",259.152,8
81327,29843,53452,HL Crankset,1943.952,8
84433,29917,65201,"Touring-3000 Yellow, 44",3563.28,8
75131,29652,53554,"Women's Mountain Shorts, S",335.952,8
192,29515,46072,"Mountain-100 Black, 42",16199.952,8
14308,29515,43890,"Mountain-100 Black, 38",16199.952,8
4002,29811,45056,"Mountain Bike Socks, M",45.6,8
4050,29958,45801,"Mountain Bike Socks, M",45.6,8
78729,29951,53478,Front Derailleur,439.152,8
53091,29513,48018,ML Road Front Wheel,1192.248,8
67778,29868,57178,Hitch Rack - 4-Bike,576.0,8
12871,29714,48296,"Long-Sleeve Logo Jersey, L",230.7232,8
50432,29946,46951,"Road-550-W Yellow, 40",4802.1,8
20035,29946,47978,"Road-650 Black, 58",3758.352,8
44977,29521,49163,"Full-Finger Gloves, L",182.352,8
12745,29853,47056,"Long-Sleeve Logo Jersey, L",230.7232,8
78722,29622,53457,Front Derailleur,439.152,8
44399,30108,46938,"Full-Finger Gloves, M",182.352,8
63660,29812,53608,"Short-Sleeve Classic Jersey, XL",259.152,8
12850,29619,48046,"Long-Sleeve Logo Jersey, L",230.7232,8
64946,29757,69453,"Classic Vest, S",304.8,8
63774,29586,57069,"Short-Sleeve Classic Jersey, XL",259.152,8
85118,29975,58988,"Racing Socks, M",43.152,8
85390,29528,71798,"Racing Socks, M",43.152,8
85784,29543,51860,"Road-750 Black, 52",2591.952,8
63291,29776,67261,"Short-Sleeve Classic Jersey, S",259.152,8
75881,29869,57056,"Women's Mountain Shorts, L",335.952,8
78969,29561,51760,"Touring-1000 Blue, 60",11443.536,8
76320,29685,71909,"Women's Mountain Shorts, L",335.952,8
78430,30070,51148,Front Brakes,511.2,8
78434,29955,51691,Front Brakes,511.2,8
63755,29539,57016,"Short-Sleeve Classic Jersey, XL",259.152,8
5143,29823,53502,AWC Logo Cap,43.152,8
12921,29889,48775,"Long-Sleeve Logo Jersey, L",230.7232,8
78487,29932,53577,Front Brakes,511.2,8
75771,29576,53482,"Women's Mountain Shorts, L",335.952,8
88065,29572,65249,"Racing Socks, L",43.152,8
44501,29571,47998,"Full-Finger Gloves, M",182.352,8
4047,29566,45787,"Mountain Bike Socks, M",45.6,8
87768,29577,53509,"Racing Socks, L",43.152,8
44771,29983,46984,"Full-Finger Gloves, L",182.352,8
41607,29780,48030,"Women's Tights, S",359.952,8
48878,29543,57141,"Road-550-W Yellow, 38",5378.352,8
48795,29543,51860,"Road-550-W Yellow, 38",5378.352,8
44462,29980,47445,"Full-Finger Gloves, M",182.352,8
74292,29981,55295,"Short-Sleeve Classic Jersey, L",259.152,8
19546,30076,48004,"LL Road Frame - Red, 44",1618.656,8
44680,29780,50239,"Full-Finger Gloves, M",182.352,8
87882,30095,57134,"Racing Socks, L",43.152,8
44762,29680,46955,"Full-Finger Gloves, L",182.352,8
41116,29732,50292,HL Mountain Rear Wheel,1570.632,8
85337,30094,69417,"Racing Socks, M",43.152,8
12613,29698,46071,"Long-Sleeve Logo Jersey, L",230.7232,8
78424,30116,51106,Front Brakes,511.2,8
44665,30096,49894,"Full-Finger Gloves, M",182.352,8
1377,29787,46098,"Mountain-100 Silver, 44",16319.952,8
22424,30094,47994,"LL Road Frame - Red, 60",1618.656,8
84911,30095,51836,"Racing Socks, M",43.152,8
14353,29925,44523,"Mountain-100 Black, 38",16199.952,8
35117,30096,49894,"Mountain-200 Black, 42",9835.6712,8
66898,29698,63174,Bike Wash - Dissolver,33.39,7
41567,29520,47703,"Women's Tights, S",314.958,7
64702,29982,59026,"Classic Vest, S",266.7,7
55420,29853,50313,Cable Lock,105.0,7
11928,29951,53478,"HL Mountain Frame - Black, 42",5668.32,7
63866,30007,59003,"Short-Sleeve Classic Jersey, XL",226.758,7
7682,29740,46359,"Sport-100 Helmet, Blue",141.3055,7
28964,29961,46043,"Road-650 Red, 62",2936.2123,7
79827,29917,53520,"Touring-1000 Yellow, 46",5340.3168,7
63531,29542,51690,"Short-Sleeve Classic Jersey, XL",226.758,7
64306,30007,71871,"Short-Sleeve Classic Jersey, XL",226.758,7
5720,29709,58917,AWC Logo Cap,37.758,7
74111,29519,51705,"Short-Sleeve Classic Jersey, L",226.758,7
64601,29519,57027,"Classic Vest, S",266.7,7
98802,29517,57040,Touring Pedal,340.158,7
65037,30007,71871,"Classic Vest, S",266.7,7
13562,29648,61226,"Long-Sleeve Logo Jersey, L",209.958,7
43954,29567,69398,"Half-Finger Gloves, M",102.858,7
75297,29568,59017,"Women's Mountain Shorts, S",293.958,7
94010,29570,55310,"Road-350-W Yellow, 48",7144.158,7
4757,29780,50239,AWC Logo Cap,36.3055,7
45028,29955,50189,"Full-Finger Gloves, L",159.558,7
42196,29539,50192,"Women's Tights, L",314.958,7
12818,29509,47975,"Long-Sleeve Logo Jersey, L",201.8828,7
4438,29869,46985,AWC Logo Cap,36.3055,7
88224,30025,71917,"Racing Socks, L",37.758,7
43885,29776,67261,"Half-Finger Gloves, M",102.858,7
78739,29917,53520,Front Derailleur,384.258,7
11297,29885,43917,"Road-450 Red, 52",6123.558,7
23783,29778,47669,"Road-650 Red, 60",3288.558,7
12767,30083,47398,"Long-Sleeve Logo Jersey, L",201.8828,7
41292,30083,48339,"Men's Sports Shorts, M",251.958,7
43463,29877,53582,"Half-Finger Gloves, M",102.858,7
75137,29810,53584,"Women's Mountain Shorts, S",293.958,7
88057,29975,65181,"Racing Socks, L",37.758,7
88143,29888,69394,"Racing Socks, L",37.758,7
87368,29798,63228,"Road-750 Black, 48",2267.958,7
75247,30085,57106,"Women's Mountain Shorts, S",293.958,7
11513,29746,46363,"Road-450 Red, 52",6123.558,7
788,29582,44513,"Mountain-100 Silver, 38",14279.958,7
88207,29528,71798,"Racing Socks, L",37.758,7
14694,29582,44513,"Sport-100 Helmet, Black",141.3055,7
62252,29918,69560,"LL Mountain Frame - Black, 44",1049.118,7
27902,30070,67322,"Sport-100 Helmet, Red",146.958,7
